timestamp,community_kw,pm25,temp,rhum,wspd,pres,hour,dow,is_weekend,lag_1,lag_2,lag_3,lag_4,pred_kw
2013-07-13 09:45:00,380.0572392138092,22.4,25.25,55.75,0.8999999999999999,1024.05,9,5,1,1469.7172264678472,204.1991553870197,266.80924978731446,252.48825,604.5662739365825
2013-07-13 10:00:00,2978.356597268829,22.5,26.0,54.0,0.0,1024.0,10,5,1,380.0572392138092,1469.7172264678472,204.1991553870197,266.80924978731446,2168.3889722111403
2013-07-13 10:15:00,615.4701451314329,22.2,26.0,55.0,2.35,1023.975,10,5,1,2978.356597268829,380.0572392138092,1469.7172264678472,204.1991553870197,915.3017392818176
2013-07-13 10:30:00,555.1836404909791,21.9,26.0,56.0,4.7,1023.95,10,5,1,615.4701451314329,2978.356597268829,380.0572392138092,1469.7172264678472,703.7777852210135
2013-07-13 10:45:00,156.2048679526605,21.6,26.0,57.0,7.050000000000001,1023.925,10,5,1,555.1836404909791,615.4701451314329,2978.356597268829,380.0572392138092,394.7375206241229
2013-07-13 11:00:00,211.74705782312924,21.3,26.0,58.0,9.4,1023.9,11,5,1,156.2048679526605,555.1836404909791,615.4701451314329,2978.356597268829,259.2311160084824
2013-07-13 11:15:00,469.2276756756757,21.75,26.25,56.25,9.4,1023.875,11,5,1,211.74705782312924,156.2048679526605,555.1836404909791,615.4701451314329,431.999163518318
2013-07-13 11:30:00,2505.532753128968,22.200000000000003,26.5,54.5,9.4,1023.85,11,5,1,469.2276756756757,211.74705782312924,156.2048679526605,555.1836404909791,1791.531084714291
2013-07-13 11:45:00,567.3953031198687,22.65,26.75,52.75,9.4,1023.825,11,5,1,2505.532753128968,469.2276756756757,211.74705782312924,156.2048679526605,706.7383414457073
2013-07-13 12:00:00,428.105210325226,23.1,27.0,51.0,9.4,1023.8,12,5,1,567.3953031198687,2505.532753128968,469.2276756756757,211.74705782312924,528.1496284369767
2013-07-13 12:15:00,938.6602825458948,21.8,27.25,49.5,9.85,1023.75,12,5,1,428.105210325226,567.3953031198687,2505.532753128968,469.2276756756757,799.9211660333112
2013-07-13 21:30:00,351.27279765325665,21.35,20.5,75.5,10.3,1024.35,21,5,1,357.20461834094374,308.41888505747124,349.2224741248097,328.34004003327954,346.6086690768036
2013-07-13 21:45:00,318.898547564688,21.825,20.25,76.75,9.85,1024.375,21,5,1,351.27279765325665,357.20461834094374,308.41888505747124,349.2224741248097,332.0569429449997
2013-07-13 22:00:00,219.25489982876712,22.3,20.0,78.0,9.4,1024.4,22,5,1,318.898547564688,351.27279765325665,357.20461834094374,308.41888505747124,258.1448477250579
2013-07-13 22:15:00,264.09075161719943,23.25,20.0,78.0,7.95,1024.45,22,5,1,219.25489982876712,318.898547564688,351.27279765325665,357.20461834094374,243.9354770313926
2013-07-13 22:30:00,215.847506573634,24.200000000000003,20.0,78.0,6.5,1024.5,22,5,1,264.09075161719943,219.25489982876712,318.898547564688,351.27279765325665,229.4943734440617
2013-07-13 22:45:00,175.70574329501918,25.15,20.0,78.0,5.05,1024.55,22,5,1,215.847506573634,264.09075161719943,219.25489982876712,318.898547564688,196.77861198950777
2013-07-13 23:00:00,236.9547691210045,26.1,20.0,78.0,3.6,1024.6,23,5,1,175.70574329501918,215.847506573634,264.09075161719943,219.25489982876712,231.25428668391703
2013-07-13 23:15:00,228.10410632183903,26.012500000000003,20.25,75.75,4.6,1024.6,23,5,1,236.9547691210045,175.70574329501918,215.847506573634,264.09075161719943,231.20516453726964
2013-07-13 23:30:00,176.02706002663624,25.925,20.5,73.5,5.6,1024.6,23,5,1,228.10410632183903,236.9547691210045,175.70574329501918,215.847506573634,217.61952601462005
2013-07-13 23:45:00,224.79023649162863,25.8375,20.75,71.25,6.6,1024.6,23,5,1,176.02706002663624,228.10410632183903,236.9547691210045,175.70574329501918,224.56491458231136
2013-07-14 00:00:00,236.4556726532567,25.75,21.0,69.0,7.6,1024.6,0,6,1,224.79023649162863,176.02706002663624,228.10410632183903,236.9547691210045,229.766537740755
2013-07-14 00:15:00,153.5826186127419,25.6625,20.75,70.0,5.699999999999999,1024.6,0,6,1,236.4556726532567,224.79023649162863,176.02706002663624,228.10410632183903,165.6584319082499
2013-07-14 00:30:00,191.283051266968,25.575,20.5,71.0,3.8,1024.6,0,6,1,153.5826186127419,236.4556726532567,224.79023649162863,176.02706002663624,200.080753459308
2013-07-14 00:45:00,209.6215914193304,25.4875,20.25,72.0,1.9000000000000004,1024.6,0,6,1,191.283051266968,153.5826186127419,236.4556726532567,224.79023649162863,215.05206316013184
2013-07-14 01:00:00,152.38656250000005,25.4,20.0,73.0,0.0,1024.6,1,6,1,209.6215914193304,191.283051266968,153.5826186127419,236.4556726532567,158.45433221402692
2013-07-14 01:15:00,178.71826826484016,25.35,20.0,73.0,0.9,1024.5749999999998,1,6,1,152.38656250000005,209.6215914193304,191.283051266968,153.5826186127419,181.9187114942156
2013-07-14 01:30:00,209.2401206896552,25.3,20.0,73.0,1.8,1024.55,1,6,1,178.71826826484016,152.38656250000005,209.6215914193304,191.283051266968,208.87902774933076
2013-07-14 01:45:00,156.58310664003045,25.25,20.0,73.0,2.7,1024.525,1,6,1,209.2401206896552,178.71826826484016,152.38656250000005,209.6215914193304,156.61570418146658
2013-07-14 02:00:00,176.2581097792999,25.2,20.0,73.0,3.6,1024.5,2,6,1,156.58310664003045,209.2401206896552,178.71826826484016,152.38656250000005,175.1338800793924
2013-07-14 02:15:00,209.2428376141552,24.95,20.0,71.75,4.05,1024.45,2,6,1,176.2581097792999,156.58310664003045,209.2401206896552,178.71826826484016,209.7841180063372
2013-07-14 02:30:00,158.59389535768642,24.7,20.0,70.5,4.5,1024.4,2,6,1,209.2428376141552,176.2581097792999,156.58310664003045,209.2401206896552,163.63329754326824
2013-07-14 02:45:00,169.79678855363986,24.45,20.0,69.25,4.95,1024.35,2,6,1,158.59389535768642,209.2428376141552,176.2581097792999,156.58310664003045,171.32847144758082
2013-07-14 03:00:00,211.25381590136053,24.2,20.0,68.0,5.4,1024.3,3,6,1,169.79678855363986,158.59389535768642,209.2428376141552,176.2581097792999,211.02045343153537
2013-07-14 06:00:00,214.15622231871475,26.0,20.0,73.0,5.4,1024.3,6,6,1,149.92363413356856,169.02779936632186,212.71414983264992,159.41960412347606,215.1672683412272
2013-07-14 06:15:00,170.62378977446835,26.0,20.0,73.0,6.4,1024.325,6,6,1,214.15622231871475,149.92363413356856,169.02779936632186,212.71414983264992,195.84581334239056
2013-07-14 06:30:00,148.90843044296935,26.0,20.0,73.0,7.4,1024.35,6,6,1,170.62378977446835,214.15622231871475,149.92363413356856,169.02779936632186,156.383870369739
2013-07-14 06:45:00,210.5230588850837,26.0,20.0,73.0,8.4,1024.375,6,6,1,148.90843044296935,170.62378977446835,214.15622231871475,149.92363413356856,238.69893467698012
2013-07-14 07:00:00,180.12653713151929,26.0,20.0,73.0,9.4,1024.4,7,6,1,210.5230588850837,148.90843044296935,170.62378977446835,214.15622231871475,266.9841073565924
2013-07-14 07:15:00,148.5912550418569,26.9,20.25,72.0,8.95,1024.4250000000002,7,6,1,180.12653713151929,210.5230588850837,148.90843044296935,170.62378977446835,161.95725065913078
